University of Nottingham,Modern Languages BA, Psychology (Conversion) Distance Learning MSc,,
University of Nottingham,Modern Languages with Business BA, Public International Law LLM,,
University of Nottingham,Modern Languages with Foundation Year BA, Public Policy MA/PGDip,,
University of Nottingham,Modern Languages with Translation BA, Public Procurement Law and Policy LLM/PGDip/PGCert,,
University of Nottingham,Modern Languages with Translation with Foundation Year BA, Pure Mathematics MSc,,
University of Nottingham,Music BA, Quality and Patient Safety Improvement MSc/PGDip/PGCert,,
University of Nottingham,Music and Music Technology BA, Rehabilitation Psychology MSc,,
University of Nottingham,Music and Philosophy BA," Rehabilitation, Ageing and Wellbeing PhD/MPhil",,
University of Nottingham,Music with Foundation Year BA, Religious Studies MRes,,
University of Nottingham,Natural Sciences MSci, Renewable Energy and Architecture  MSc/PGDip,,
University of Nottingham,Natural Sciences BSc, Research Methods (Health) MA,,
University of Nottingham,Natural Sciences with International Study MSci, Respiratory Medicine PhD/DM/MPhil/MRes,,
University of Nottingham,Natural Sciences with International Study BSc, Risk Management MSc,,
University of Nottingham,Neuroscience MSci, Secondary PGCE,,
University of Nottingham,Neuroscience BSc, Secondary School Direct PGCE,,
University of Nottingham,Nursing (Adult) BSc, Sensory Science MRes,,
University of Nottingham,Nursing (Child) BSc, Social Science Research (Political Science and International Relations) MA,,
University of Nottingham,Nursing (Mental Health) BSc, Social Science Research (Social Policy and Social Work) MA,,
University of Nottingham,Nursing Studies (online) BSc, Social Science Research (Socio Legal Studies) MA,,
University of Nottingham,Nutrition BSc, Social Science Research (Sociology) MA,,
University of Nottingham,Nutrition MSci, Social Work MA,,
University of Nottingham,Nutrition and Dietetics MNutr, Special and Inclusive Education MA,,
University of Nottingham,Pharmaceutical Sciences BSc, Special and Inclusive Education (Distance Learning) MA,,
University of Nottingham,Pharmaceutical Sciences (with a Year in Industry) MSci, Sports and Exercise Medicine MSc/PGDip,,
University of Nottingham,Pharmacology BSc, Statistics MSc,,
University of Nottingham,Pharmacy MPharm, Statistics and Applied Probability MSc,,
University of Nottingham,Pharmacy with Integrated Pre registration Year MPharm, Stem Cell Technology and Regenerative Medicine MSc,,
University of Nottingham,Philosophy BA, Structural Engineering MSc,,
University of Nottingham,Philosophy and Psychology BA, Supply Chain and Operations Management MSc,,
University of Nottingham,Philosophy and Theology BA, Sustainable Building Technology MSc/PGDip,,
University of Nottingham,Philosophy with Foundation Year BA, Sustainable Building Technology (Collaborative) MSc/PGDip,,
University of Nottingham,"Philosophy, Politics and Economics BA", Sustainable Energy and Entrepreneurship  MSc,,
University of Nottingham,Physics BSc, Sustainable Energy Engineering  MSc,,
University of Nottingham,Physics MSci, Sustainable Transportation and Electrical Power Systems (Erasmus Mundus) MSc,,
University of Nottingham,Physics and Philosophy BSc, Sustainable Urban Design MArch,,
University of Nottingham,Physics with Astronomy BSc, Synthetic Biology and Biotechnology PhD/MRes,,
University of Nottingham,Physics with Astronomy MSci, Systematic and Philosophical Theology by Distance Learning MA,,
University of Nottingham,Physics with European Language MSci, Teaching Chinese to Speakers of Other Languages (TCSOL) MA,,
University of Nottingham,Physics with European Language BSc, Teaching English to Speakers of Other Languages (TESOL) MA,,
University of Nottingham,Physics with Medical Physics BSc, Teaching English to Speakers of Other Languages (TESOL) Distance Learning MA,,
University of Nottingham,Physics with Medical Physics MSci, Theology MRes,,
University of Nottingham,Physics with Nanoscience BSc, Theology and Religious Studies MPhil,,
University of Nottingham,Physics with Nanoscience MSci, Translation Studies/Translation Studies (with Interpreting) MA,,
University of Nottingham,Physics with Theoretical Astrophysics BSc, Transportation Infrastructure Engineering MSc,,
University of Nottingham,Physics with Theoretical Astrophysics MSci, Trauma Informed Practice MA,,
University of Nottingham,Physics with Theoretical Physics MSci, Usability and Human Computer Interaction PGCert,,
University of Nottingham,Physics with Theoretical Physics BSc, Veterinary Medicine MRes,,
University of Nottingham,Physics with Year in Industry BSc, Veterinary Medicine MVM/MVS,,
University of Nottingham,Physics with Year in Industry MSci, Veterinary Medicine DVetMed/DVetSurg,,
University of Nottingham,Physiotherapy BSc, Veterinary Physiotherapy MSc/PGDip,,
University of Nottingham,Plant Science BSc, Visual Culture MRes,,
University of Nottingham,Plant Science MSci, Accounting and Finance MSc,,
University of Nottingham,Politics and American Studies BA, Additive Manufacturing and 3D Printing MSc,,
University of Nottingham,Politics and Economics BA, Advanced Clinical Practice MSc,,
University of Nottingham,Politics and International Relations BA, Advanced Electrical and Electronic Engineering with Extended Research MSc,,
University of Nottingham,Portuguese and International Media and Communications Studies BA, Advanced Materials MSc,,
University of Nottingham,Product Design and Manufacture MEng, Advanced Nursing MSc/PGDip,,
University of Nottingham,Product Design and Manufacture BEng, Agricultural Systems Management PhD/MPhil/MRes,,
University of Nottingham,Product Design and Manufacture with Industrial Year MEng, American and Canadian Studies MRes,,
University of Nottingham,Product Design and Manufacture with Industrial Year BEng, American Studies  MRes,,
University of Nottingham,Product Design and Manufacture with Study Abroad BEng," Anatomy, Physiology and Nutrition PhD/MRes",,
University of Nottingham,Product Design and Manufacture with Study Abroad MEng, Animal Nutrition MSc/PGDip,,
University of Nottingham,Psychology MSci, Animal Sciences PhD/MPhil/MRes,,
University of Nottingham,Psychology BSc, Applied English Programme (distance learning)  MA,,
University of Nottingham,Psychology and Cognitive Neuroscience BSc, Applied Ergonomics and Human Factors  MSC/PG Cert,,
University of Nottingham,"Religion, Culture and Ethics BA", Applied Linguistics MA,,
University of Nottingham,"Religion, Philosophy and Ethics BA", Applied Linguistics and English Language Teaching MA,,
University of Nottingham,"Religion, Philosophy and Ethics with Foundation Year BA", Applied Linguistics and English Language Teaching by Web-Based Distance Learning MA/PGDip/PGCert,,
University of Nottingham,Russian and Contemporary Chinese Studies BA, Applied Linguistics by Web-Based Distance Learning MA,,
University of Nottingham,Russian and History BA, Applied Sport and Exercise Medicine MSc,,
University of Nottingham,Russian Studies BA, Archaeological Science MRes,,
University of Nottingham,Russian Studies with Foundation Year BA, Archaeology PhD/MPhil,,
University of Nottingham,Science with Foundation Year MSci, Archaeology MRes,,
University of Nottingham,Science with Foundation Year BSc, Architecture and Sustainable Design MArch,,
University of Nottingham,Science with Foundation Year international students Foundation, Architecture Design MArch,,
University of Nottingham,Social Work BA, Architecture Design and Build MArch,,
University of Nottingham,Sociology BA, Art History MRes,,
University of Nottingham,Sociology and Social Policy BA, Art History PhD/MPhil,,
University of Nottingham,Spanish and Contemporary Chinese Studies BA, Asian and International Studies MA,,
University of Nottingham,Spanish and International Media and Communications Studies BA, Banking and Finance MSc,,
University of Nottingham,Sport and Exercise Science BSc, Behavioural Economics MSc,,
University of Nottingham,Sport Rehabilitation BSc, Bioengineering MSc,,
University of Nottingham,Statistics BSc, Bioethics PhD/MPhil/MRes,,
University of Nottingham,Theology and Religious Studies BA, Bioinformatics MSc,,
University of Nottingham,Theology and Religious Studies with Foundation Year BA, Biological Photography and Imaging MSc,,
University of Nottingham,Veterinary Medicine and Surgery BVM+BVS+with+BVMedSci, Biosciences PhD/MPhil/MRes,,
University of Nottingham,Veterinary Medicine and Surgery including a Gateway Year BVM+BVS+with+BVMedSci, Biotechnology MSc,,
University of Nottingham,Veterinary Medicine and Surgery including a Preliminary Year BVM+BVS+with+BVMedSci, Brewing Science PhD/MPhil/MRes,,
University of Nottingham,Accountancy BSc, Building Performance Engineering MSc,,
University of Nottingham,Aerospace Engineering MEng, Business Administration MBA,,
University of Nottingham,Aerospace Engineering BEng, Business Analytics MSc,,
University of Nottingham,Aerospace Engineering including an Industrial Year MEng, Business and Management MSc,,
University of Nottingham,Aerospace Engineering including an Industrial Year BEng, Canadian Studies MRes,,
University of Nottingham,Agricultural and Crop Science BSc, Cancer and Stem Cells PhD/DM/MPhil/MRes,,
University of Nottingham,Agricultural and Livestock Science BSc, Cancer Immunology and Biotechnology MSc,,
University of Nottingham,Agricultural Business Management (Integrated) BSc, Cellular and Developmental Biology PhD/MRes,,
University of Nottingham,Agriculture BSc, Chemical Engineering MSc,,
University of Nottingham,"American and Canadian Literature, History and Culture BA", Chemistry PhD/MPhil/MRes,,
University of Nottingham,"American and Canadian Literature, History and Culture (International Study) BA"," Child Health, Obstetrics, and Gynaecology PhD/DM/MPhil",,
University of Nottingham,"American and Canadian Literature, History and Culture (International Study) with Foundation Year BA", Chinese/English Translation and Interpreting MA,,
University of Nottingham,American Studies and English BA, Civil Engineering MSc,,
University of Nottingham,American Studies and History BA, Classics MA,,
University of Nottingham,American Studies and Latin American Studies BA, Classics PhD/MPhil,,
University of Nottingham,Ancient History BA, Clinical and Molecular Microbiology MSc/PGDip/PGCert,,
University of Nottingham,Ancient History and Archaeology BA, Clinical Microbiology (Distance Learning) MSc/PGDip/PGCert,,
University of Nottingham,Ancient History and History BA, Clinical Neuroscience PhD/DM/MPhil/MRes,,
University of Nottingham,Ancient History with Foundation Year BA, Clinical Nutrition PhD/MPhil/MRes,,
University of Nottingham,Animal Science BSc, Clinical Nutrition  MSc/PGDip/PGCert,,
University of Nottingham,Animal Science MSci, Clinical Psychology DClinPsy,,
University of Nottingham,Archaeology BA, Cognitive Behavioural Therapy MSc/PGDip,,
University of Nottingham,Archaeology BSc, Communication and Entrepreneurship MSc,,
University of Nottingham,Archaeology and Classical Civilisation BA," Computational Neuroscience, Cognition and AI MSc",,
University of Nottingham,Archaeology and Geography BA, Computer Science or Computer Science (Artificial Intelligence) MSc,,
University of Nottingham,Archaeology and History BA, Computer Science or Computer Science (Artificial Intelligence) pathway (2-year) MSc,,
University of Nottingham,Archaeology and History of Art BA, Creative Writing MA,,
University of Nottingham,Archaeology with Foundation Year BA, Criminal Justice LLM,,
University of Nottingham,Architectural Environment Engineering MEng, Critical Theory MRes,,
University of Nottingham,Architectural Environment Engineering BEng, Critical Theory and Cultural Studies PhD/MPhil PhD,,
University of Nottingham,Architectural Environment Engineering with Industrial Placement Year BEng, Cultural Industries and Entrepreneurship MSc,,
University of Nottingham,Architectural Environment Engineering with Industrial Placement Year MEng, Cultural Studies MRes,,
University of Nottingham,Architecture BArch, Cyberphysical Systems MSc,,
University of Nottingham,Architecture (Part 2) MArch+ARB+RIBA, Cyberphysical Systems (2 year) MSc,,
University of Nottingham,Architecture and Environmental Design MEng, Data Science MSc,,
University of Nottingham,Architecture with Collaborative Practice Research MArch, Development Economics MSc,,
University of Nottingham,Arts and Humanities BA Courses with Foundation Year BA, Developmental Disorders MSc,,
University of Nottingham,Biblical Studies and Theology BA, Digestive Diseases PhD/DM/MPhil/MRes,,
University of Nottingham,Biochemistry BSc, Digital Teaching and Learning MA,,
University of Nottingham,Biochemistry MSci, Digital Teaching and Learning (Online) MA,,
University of Nottingham,Biochemistry and Genetics MSci, Doctor of Public Management DPM,,
University of Nottingham,Biochemistry and Genetics BSc, Doctor of Public Policy  DPP,,
University of Nottingham,Biochemistry and Molecular Medicine MSci, Drug Discovery and Pharmaceutical Sciences MSc,,
University of Nottingham,Biochemistry and Molecular Medicine BSc, Ecology and Evolutionary Biology PhD/MRes,,
University of Nottingham,Biology MSci, Economic Development and Policy Analysis MSc,,
University of Nottingham,Biology BSc, Economics MSc,,
University of Nottingham,Biotechnology BSc, Economics MRes/PhD,,
University of Nottingham,Biotechnology MSci, Economics and Data Science MSc,,
University of Nottingham,Cancer Sciences BSc, Economics and Econometrics MSc,,
University of Nottingham,Cancer Sciences MSci, Education MA,,
University of Nottingham,Chemical Engineering MEng, Education PhD/MPhil,,
University of Nottingham,Chemical Engineering BEng, Education (flexible) MA,,
University of Nottingham,Chemical Engineering including an Industrial Year MEng, Educational Leadership and Management MA,,
University of Nottingham,Chemical Engineering with an Industrial Year BEng, Educational Leadership and Management (Distance Learning) MA,,
University of Nottingham,Chemical Engineering with Environmental Engineering BEng, Electrical and Electronic Engineering MSc,,
University of Nottingham,Chemical Engineering with Environmental Engineering MEng, Electrical Engineering MSc,,
University of Nottingham,Chemical Engineering with Environmental Engineering with an industrial year BEng, Electrical Engineering for Sustainable and Renewable Energy MSc,,
University of Nottingham,Chemical Engineering with Environmental Engineering with an industrial year MEng, Electronic Communications and Computer Engineering MSc,,
University of Nottingham,Chemistry MSci, Engineering Surveying and Space Geodesy PhD/MPhil,,
University of Nottingham,Chemistry BSc, English Literature MA,,
University of Nottingham,Chemistry and Molecular Physics BSc, English Studies MA,,
University of Nottingham,Chemistry and Molecular Physics MSci, English Studies by Web-based Distance Learning MA,,
University of Nottingham,Chemistry with a Year in Industry MSci," Entrepreneurship, Innovation and Management MSc",,
University of Nottingham,Chemistry with an International Study Year MSci, Environmental Engineering MSc,,
University of Nottingham,Civil Engineering BEng, Environmental Leadership and Management MSc,,
University of Nottingham,Civil Engineering MEng, Environmental Sciences PhD/MPhil/MRes,,
University of Nottingham,Civil Engineering with Industrial Year MEng, Epidemiology and Public Health PhD/DM/MPhil,,
University of Nottingham,Civil Engineering with Industrial Year BEng, EPSRC Centre for Doctoral Training in Resilient Decarbonised Fuel Energy Systems EngD,,
University of Nottingham,Classical Civilisation BA, European Law LLM,,
University of Nottingham,Classical Civilisation and Philosophy BA, Executive MBA,,
University of Nottingham,Classical Civilisation with Foundation Year BA, Executive Healthcare MBA,,
University of Nottingham,Classics BA, Film and Television Studies MRes,,
University of Nottingham,Classics and English BA," Film, Television and Screen Industries MA",,
University of Nottingham,Computer Science BSc, Finance and Investment MSc,,
University of Nottingham,Computer Science MSci, Financial and Computational Mathematics MSc,,
University of Nottingham,Computer Science and Artificial Intelligence with Year in Industry BSc, Financial Economics MSc,,
University of Nottingham,Computer Science including International Year MSci, Food Process Engineering MSc,,
University of Nottingham,Computer Science with Artificial Intelligence MSci, Food Production Management MSc/PGDip,,
University of Nottingham,Computer Science with Artificial Intelligence BSc, Food Sciences PhD/MPhil/MRes,,
University of Nottingham,Computer Science with Artificial Intelligence including International Year MSci, Forensic Psychology DForenPsy/MSc (by Research),,
University of Nottingham,Computer Science with Year in Industry BSc, Genetics and Genomics PhD/MRes,,
University of Nottingham,Criminology BA, Geography MRes/(Sc) MRes,,
University of Nottingham,Criminology and Social Policy BA, German PhD/MPhil,,
University of Nottingham,Criminology and Sociology BA, Graduate Entry Nursing (Adult) MSc,,
University of Nottingham,Economics BSc, Graduate Entry Nursing (Child) MSc,,
University of Nottingham,Economics and Econometrics BSc, Graduate Entry Nursing (Learning Disability) MSc,,
University of Nottingham,Economics and International Economics BSc, Graduate Entry Nursing (Mental Health) MSc,,
University of Nottingham,Economics and Philosophy BA," Gravity, Particles and Fields MSc",,
University of Nottingham,Economics with French BA, Health Communication by Web-Based Distance Learning MA,,
University of Nottingham,Economics with German BA, Health Psychology MSc,,
University of Nottingham,Economics with Hispanic Studies BA, History MA,,
University of Nottingham,Education BA, History PhD/MPhil,,
University of Nottingham,Electrical and Electronic Engineering MEng, Human Computer Interaction MSc,,
University of Nottingham,Electrical and Electronic Engineering BEng, Human Factors PhD/MPhil,,
University of Nottingham,Electrical and Electronic Engineering with an Industrial Year BEng, Human Factors and Ergonomics MSc,,
University of Nottingham,Electrical and Electronic Engineering with an Industrial Year (Year 4) MEng, Human Resource Management and Organisation MSc,,
University of Nottingham,Electrical and Electronic Engineering with Industrial Year (Year 3) MEng, Human Rights Law LLM,,
University of Nottingham,Electrical and Electronic Engineering with Study Abroad BEng, Immunology and Immunotherapeutics MSc,,
University of Nottingham,Electrical and Electronic Engineering with Study Abroad Year (Year 3) MEng, Industrial Engineering and Operations Management MSc,,
University of Nottingham,Electrical Engineering BEng, Industrial Physical Biochemistry MRes,,
University of Nottingham,Electrical Engineering MEng," Infections, Immunology, Virology and Parasitology PhD/MRes",,
University of Nottingham,Electrical Engineering with an Industrial Year BEng, Information Systems and Operations Management MSc,,
University of Nottingham,Electrical Engineering with an Industrial Year (Year 3) MEng, International Business MSc,,
University of Nottingham,Electrical Engineering with an Industrial Year (Year 4) MEng, International Commercial Law LLM,,
University of Nottingham,Electrical Engineering with Study Abroad BEng, International Criminal Justice and Armed Conflict LLM,,
University of Nottingham,Electrical Engineering with Study Abroad Year (Year 2) MEng, International Economics MSc,,
University of Nottingham,Electrical Engineering with Study Abroad Year (Year 3) MEng, International Law LLM,,
University of Nottingham,Electronic and Computer Engineering BEng, International Law and Development LLM,,
University of Nottingham,Electronic and Computer Engineering MEng, International Media and Communication Studies MA,,
University of Nottingham,Electronic and Computer Engineering with an Industrial Year BEng, International Relations MA,,
University of Nottingham,Electronic and Computer Engineering with an Industrial Year (Year 3) MEng, International Security and Terrorism MA,,
University of Nottingham,Electronic and Computer Engineering with an Industrial Year (Year 4) MEng, International Social Policy MA/PGDip,,
University of Nottingham,Electronic and Computer Engineering with Study Abroad BEng, International Tourism Management and Marketing MSc,,
University of Nottingham,Electronic and Computer Engineering with Study Abroad Year (Year 2) MEng, Law (Master of Laws) LLM,,
University of Nottingham,Electronic and Computer Engineering with Study Abroad Year (Year 3) MEng, Literary Linguistics MA,,
University of Nottingham,Electronic Engineering MEng, Literary Linguistics by Web-Based Distance Learning MA,,
University of Nottingham,Electronic Engineering BEng, Logistics and Supply Chain Management MSc,,
University of Nottingham,Electronic Engineering with an Industrial Year BEng, Machine Learning in Science MSc,,
University of Nottingham,Electronic Engineering with an Industrial Year (Year 4) MEng, Management MSc,,
University of Nottingham,Electronic Engineering with Industrial Year (Year 3) MEng, Management Psychology MSc/PGDip,,
University of Nottingham,Electronic Engineering with Study Abroad BEng, Marketing MSc,,
University of Nottingham,Electronic Engineering with Study Abroad Year (Year 2) MEng, Master of Public Administration MPA/PGDip,,
University of Nottingham,Electronic Engineering with Study Abroad Year (Year 3) MEng, Master of Public Health MPH/PGDip/PGCert,,
University of Nottingham,Engineering and Physical Sciences Foundation+Certificate, Master of Public Health (Global Health) MPH/PGDip,,
University of Nottingham,Engineering and Physical Sciences Foundation+Programme, Mechanical Engineering MSc,,
University of Nottingham,English BA, Medical Education MMedSci/PGDip/PGCert,,
University of Nottingham,English and French BA, Medical Sciences PhD/DM/MPhil/MRes,,
University of Nottingham,English and German BA, Medicine PhD/DM/MPhil/MRes,,
University of Nottingham,English and Hispanic Studies BA, Medieval Languages and Literatures MRes,,
University of Nottingham,English and History BA, Mental Health: Research and Practice MSc/PGDip/PGCert,,
University of Nottingham,English and Philosophy BA, Mentoring and Coaching Teachers PGCert,,
University of Nottingham,English Language and Literature BA, Microbiology (Biosciences) PhD/MPhil/MRes,,
University of Nottingham,English Language and Literature with Foundation Year BA, Microbiology and Immunology MSc,,
University of Nottingham,English with Creative Writing BA," Microbiology, Molecular Biology and Biochemistry PhD/MRes",,
University of Nottingham,English with Foundation Year BA," Midwifery Studies, Maternal and Newborn Health MSc",,
University of Nottingham,Environmental Biology MSci, Modern English Language by Web-Based Distance Learning MA,,
University of Nottingham,Environmental Biology BSc, Modern Languages MRes,,
University of Nottingham,Environmental Engineering BEng, Molecular Genetics and Diagnostics MSc,,
University of Nottingham,Environmental Engineering MEng, Music MRes,,
University of Nottingham,Environmental Engineering including an industrial year BEng, Neuroscience and Neuropathology PhD/MRes,,
University of Nottingham,Environmental Engineering including an Industrial Year MEng, Non Destructive Evaluation EngD,,
University of Nottingham,Environmental Science MSci, Nutritional Sciences MSc/PGDip,,
University of Nottingham,Environmental Science BSc, Nutritional Sciences PhD/MPhil/MRes,,
University of Nottingham,Film and Television Studies BA, Occupational Psychology MSc/PGDip,,
University of Nottingham,Film and Television Studies and American Studies BA, Oncology MSc/PGCert,,
University of Nottingham,Film and Television Studies with Foundation Year BA, Person-Centred Experiential Counselling and Psychotherapy Practice MA,,
University of Nottingham,"Finance, Accounting and Management BSc", Pharmacology and Drug Discovery PhD/MRes,,
University of Nottingham,Financial Mathematics BSc, Pharmacy PhD/MRes,,
University of Nottingham,Food Science BSc, Philosophy MA,,
University of Nottingham,Food Science MSci, Physics PhD/MRes,,
University of Nottingham,Food Science and Nutrition MSci, Physiotherapy MSc,,
University of Nottingham,Food Science and Nutrition BSc, Plant and Crop Sciences PhD/MPhil/MRes,,
University of Nottingham,French and Contemporary Chinese Studies BA, Politics and Contemporary History MA,,
University of Nottingham,French and History BA, Politics and International Relations MRes,,
University of Nottingham,French and International Media and Communications Studies BA, Postgraduate Certificate Education (International)  PGCert,,
University of Nottingham,French and Philosophy BA, Power Electronics and Drives MSc,,
University of Nottingham,French Studies BA, Primary PGCE,,
University of Nottingham,French Studies with Foundation Year BA, Primary Care PhD/DM/MPhil/MRes,,
University of Nottingham,Genetics MSci, Primary School Direct PGCE,,
University of Nottingham,Genetics BSc, Professional Communication by Web-based Distance Learning MA/PGDip/PGCert,,
University of Nottingham,Geography BA, Professional Doctorate in Education EdD,,
University of Nottingham,Geography BSc, Professional Practice in Architecture (Part 3) PG Cert ARB RIBA ,,
University of Nottingham,Geography with Business BA, Psychiatry and Applied Psychology PhD/DM/MPhil,,
University of Nottingham,German BA, Psychology (Applied Educational Psychology Doctorate) DAppEdPsy,,
University of Nottingham,German and Contemporary Chinese Studies BA, Psychology (Conversion) MSc,,
University of Nottingham,German and History BA, Psychology (Conversion) Distance Learning MSc,,
University of Nottingham,German and International Media and Communications Studies BA, Public International Law LLM,,
University of Nottingham,German with Foundation Year BA, Public Policy MA/PGDip,,
University of Nottingham,Graduate Entry Medicine BMBS, Public Procurement Law and Policy LLM/PGDip/PGCert,,
University of Nottingham,Health Sciences with Foundation Year BSc, Pure Mathematics MSc,,
University of Nottingham,Healthcare Studies (Combined Studies) BSc, Quality and Patient Safety Improvement MSc/PGDip/PGCert,,
University of Nottingham,Healthcare Studies (Nursing) BSc, Rehabilitation Psychology MSc,,
University of Nottingham,Hispanic Studies BA," Rehabilitation, Ageing and Wellbeing PhD/MPhil",,
University of Nottingham,Hispanic Studies and History BA, Religious Studies MRes,,
University of Nottingham,Hispanic Studies with Foundation Year BA, Renewable Energy and Architecture  MSc/PGDip,,
University of Nottingham,Historical Archaeology BA, Research Methods (Health) MA,,
University of Nottingham,History BA, Respiratory Medicine PhD/DM/MPhil/MRes,,
University of Nottingham,History and Contemporary Chinese Studies BA, Risk Management MSc,,
University of Nottingham,History and East European Cultural Studies BA, Secondary PGCE,,
University of Nottingham,History and History of Art BA, Secondary School Direct PGCE,,
University of Nottingham,History and Politics BA, Sensory Science MRes,,
University of Nottingham,History of Art BA, Social Science Research (Political Science and International Relations) MA,,
University of Nottingham,History of Art and English BA, Social Science Research (Social Policy and Social Work) MA,,
University of Nottingham,History of Art with Foundation Year BA, Social Science Research (Socio Legal Studies) MA,,
University of Nottingham,History with Foundation Year BA, Social Science Research (Sociology) MA,,
University of Nottingham,Law LLB, Social Work MA,,
University of Nottingham,Law BA, Special and Inclusive Education MA,,
University of Nottingham,Law with French and French Law BA, Special and Inclusive Education (Distance Learning) MA,,
University of Nottingham,Law with German and German Law BA, Sports and Exercise Medicine MSc/PGDip,,
University of Nottingham,Law with Spanish and Spanish Law BA, Statistics MSc,,
University of Nottingham,Liberal Arts BA, Statistics and Applied Probability MSc,,
University of Nottingham,Liberal Arts with Foundation Year BA, Stem Cell Technology and Regenerative Medicine MSc,,
University of Nottingham,Management BSc, Structural Engineering MSc,,
University of Nottingham,Manufacturing Engineering MEng, Supply Chain and Operations Management MSc,,
University of Nottingham,Manufacturing Engineering BEng, Sustainable Building Technology MSc/PGDip,,
University of Nottingham,Manufacturing Engineering with Industrial Year BEng, Sustainable Building Technology (Collaborative) MSc/PGDip,,
University of Nottingham,Manufacturing Engineering with Industrial Year MEng, Sustainable Energy and Entrepreneurship  MSc,,
University of Nottingham,Mathematical Physics BSc, Sustainable Energy Engineering  MSc,,
University of Nottingham,Mathematical Physics MSci, Sustainable Transportation and Electrical Power Systems (Erasmus Mundus) MSc,,
University of Nottingham,Mathematics MMath, Sustainable Urban Design MArch,,
University of Nottingham,Mathematics BSc, Synthetic Biology and Biotechnology PhD/MRes,,
University of Nottingham,Mathematics (International Study) BSc, Systematic and Philosophical Theology by Distance Learning MA,,
University of Nottingham,Mathematics and Economics BSc, Teaching Chinese to Speakers of Other Languages (TCSOL) MA,,
University of Nottingham,Mathematics with a Year in Industry MMath, Teaching English to Speakers of Other Languages (TESOL) MA,,
University of Nottingham,Mathematics with a Year in Industry BSc, Teaching English to Speakers of Other Languages (TESOL) Distance Learning MA,,
University of Nottingham,Mechanical Engineering BEng, Theology MRes,,
University of Nottingham,Mechanical Engineering MEng, Theology and Religious Studies MPhil,,
University of Nottingham,Mechanical Engineering with Industrial Year MEng, Translation Studies/Translation Studies (with Interpreting) MA,,
University of Nottingham,Mechanical Engineering with Industrial Year BEng, Transportation Infrastructure Engineering MSc,,
University of Nottingham,Mechanical Engineering with Study Abroad Year 2 BEng, Trauma Informed Practice MA,,
University of Nottingham,Mechanical Engineering with Study Abroad Year 2 MEng, Usability and Human Computer Interaction PGCert,,
University of Nottingham,Mechanical Engineering with Study Abroad Year 3 MEng, Veterinary Medicine MRes,,
University of Nottingham,Medical Physiology and Therapeutics BSc, Veterinary Medicine MVM/MVS,,
University of Nottingham,Medicinal and Biological Chemistry MSci, Veterinary Medicine DVetMed/DVetSurg,,
University of Nottingham,Medicinal and Biological Chemistry BSc, Veterinary Physiotherapy MSc/PGDip,,
University of Nottingham,Medicinal and Biological Chemistry with an Assessed Year in Industry MSci, Visual Culture MRes,,
University of Nottingham,Medicine BMedSci+and+BMBS, Work and Organisational Psychology MSc/PGDip,,
University of Nottingham,Medicine at Lincoln BMedSci+and+BMBS, Workplace Health and Wellbeing (Distance Learning) MSc/PGDip/PGCert,,
University of Nottingham,Medicine at Lincoln with a Foundation Year BMedSci+and+BMBS,,,
University of Nottingham,Medicine with a Foundation Year BMedSci+and+BMBS,,,
University of Nottingham,Microbiology BSc,,,
University of Nottingham,Midwifery BSc,,,
University of Nottingham,Modern European Studies BA,,,
University of Nottingham,Modern Language Studies BA,,,
University of Nottingham,Modern Language Studies with Foundation Year BA,,,
University of Nottingham,Modern Languages BA,,,
University of Nottingham,Modern Languages with Business BA,,,
University of Nottingham,Modern Languages with Foundation Year BA,,,
University of Nottingham,Modern Languages with Translation BA,,,
University of Nottingham,Modern Languages with Translation with Foundation Year BA,,,
University of Nottingham,Music BA,,,
University of Nottingham,Music and Music Technology BA,,,
University of Nottingham,Music and Philosophy BA,,,
University of Nottingham,Music with Foundation Year BA,,,
University of Nottingham,Natural Sciences MSci,,,
University of Nottingham,Natural Sciences BSc,,,
University of Nottingham,Natural Sciences with International Study MSci,,,
University of Nottingham,Natural Sciences with International Study BSc,,,
University of Nottingham,Neuroscience MSci,,,
University of Nottingham,Neuroscience BSc,,,
University of Nottingham,Nursing (Adult) BSc,,,
University of Nottingham,Nursing (Child) BSc,,,
University of Nottingham,Nursing (Mental Health) BSc,,,
University of Nottingham,Nursing Studies (online) BSc,,,
University of Nottingham,Nutrition BSc,,,
University of Nottingham,Nutrition MSci,,,
University of Nottingham,Nutrition and Dietetics MNutr,,,
University of Nottingham,Pharmaceutical Sciences BSc,,,
University of Nottingham,Pharmaceutical Sciences (with a Year in Industry) MSci,,,
University of Nottingham,Pharmacology BSc,,,
University of Nottingham,Pharmacy MPharm,,,
University of Nottingham,Pharmacy with Integrated Pre registration Year MPharm,,,
University of Nottingham,Philosophy BA,,,
University of Nottingham,Philosophy and Psychology BA,,,
University of Nottingham,Philosophy and Theology BA,,,
University of Nottingham,Philosophy with Foundation Year BA,,,
University of Nottingham,"Philosophy, Politics and Economics BA",,,
University of Nottingham,Physics BSc,,,
University of Nottingham,Physics MSci,,,
University of Nottingham,Physics and Philosophy BSc,,,
University of Nottingham,Physics with Astronomy BSc,,,
University of Nottingham,Physics with Astronomy MSci,,,
University of Nottingham,Physics with European Language MSci,,,
University of Nottingham,Physics with European Language BSc,,,
University of Nottingham,Physics with Medical Physics BSc,,,
University of Nottingham,Physics with Medical Physics MSci,,,
